timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597349668707,226,open_site-2,200,Ok,BuyTickets Group 1-1,text,true,,3007,534,1,1,http://localhost:8090/WebTours/nav.pl?in=home,226,0,0
1597349668486,446,Open_site,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4023,1054,1,1,null,446,2,1
1597349668934,230,login-1,200,Ok,BuyTickets Group 1-1,text,true,,829,753,1,1,http://localhost:8090/WebTours/login.pl,230,0,0
1597349669164,427,login-2,200,Ok,BuyTickets Group 1-1,text,true,,1142,671,1,1,http://localhost:8090/WebTours/login.pl?intro=true,427,0,0
1597349669592,436,login-3,200,Ok,BuyTickets Group 1-1,text,true,,1729,676,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,436,0,0
1597349668934,1093,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,3700,2100,1,1,null,1093,2,0
1597349670029,217,flightst_click-1,200,Ok,BuyTickets Group 1-1,text,true,,735,690,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,217,0,0
1597349670255,424,flightst_click-2,200,Ok,BuyTickets Group 1-1,text,true,,1729,693,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,424,0,0
1597349670680,228,flightst_click-3,200,Ok,BuyTickets Group 1-1,text,true,,4435,694,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,228,0,0
1597349670029,869,Flightst_click,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,6899,2077,1,1,null,869,10,0
1597349670910,230,Continue_click-1,200,Ok,BuyTickets Group 1-1,text,true,,2609,1029,1,1,http://localhost:8090/WebTours/reservations.pl,230,0,0
1597349670909,230,Continue_click,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2609,1029,1,1,null,230,1,0
1597349671141,436,Choose_flight-1,200,Ok,BuyTickets Group 1-1,text,true,,3033,921,1,1,http://localhost:8090/WebTours/reservations.pl,436,0,0
