timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596980948466,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980948466,1660410,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980948466,17570,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980949466,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980949470,1663753,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980949470,21497,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980950471,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980950479,1683472,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980950479,17783,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980951479,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980951481,1683421,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980951481,24932,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980952482,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980952490,1684746,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980952490,20592,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980953490,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980953490,1685332,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980953490,19394,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980954491,1000,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980954491,1687183,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980954491,20540,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980955491,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980955510,1687718,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980955510,14285,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980956510,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980956528,1687585,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980956528,35623,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980957529,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980957541,1688785,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980957541,24070,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
